(-1.90864, 3.238718)
(-6.422183300389168, 3.2911673137867616)
(-8.434012514277427, 3.231870847798453)
(-8.229822815788392, 3.070865429873759)
(-6.095309379045684, 2.818187887851367)
(-2.3161673781729197, 2.4838750495699604)
(2.821908012706281, 2.077963742868226)
(9.03322161946829, 1.6104907955848493)
(16.0320782679895, 1.0914930355585155)
(23.532782784146296, 0.5310072906279106)
(31.249639993815048, -0.06092961136827964)
(38.89695472287214, -0.67428084259137)
(46.18903179719396, -1.299009575202676)
(52.840176042656886, -1.9250789813635099)
(58.56754819340255, -2.542498548607644)
(63.273717404061735, -3.144284604764191)
(67.15702211284888, -3.7282500828954896)
(70.442249324423, -4.292636842728213)
(73.35418604344318, -4.835686743989035)
(76.11761927456844, -5.3556416464046235)
(78.95733602245784, -5.850743409701656)
(82.09288825834352, -6.319582873389771)
(85.61378817201326, -6.7694196381889205)
(89.47391948279197, -7.216554621335466)
(93.62081251832568, -7.677712272270513)
(98.00199760626039, -8.169617040435167)
(102.56500507424205, -8.708993375270534)
(107.2573652499167, -9.312565726217725)
(112.02767826283645, -9.995217016303796)
(116.83800382151004, -10.748661234168262)
(121.65959711673028, -11.548783528158701)
(126.46389132758216, -12.371162662665537)
(131.22231963315062, -13.19137740207921)
(135.90631521252052, -13.985006510790146)
(140.48731124477695, -14.727628753188784)
(144.9423491329922, -15.398555169014529)
(149.28907059157072, -16.004116321742785)
(153.56298791822016, -16.562535655319362)
(157.79969093873638, -17.092088208664507)
(162.03476947891534, -17.611049020698452)
(166.30381336455298, -18.137693130341436)
(170.6424124214453, -18.6902955765137)
(175.0927254960719, -19.285517266289368)
(179.72585916268892, -19.932906105957986)
(184.6208913805036, -20.640051282705183)
(189.85690035202032, -21.414541923933925)
(195.5129642797433, -22.26396715704717)
(201.66816136617697, -23.195916109447865)
(208.40143560055242, -24.217958296950886)
(215.70235541754823, -25.324603449843057)
(223.31643080282262, -26.474698851151814)
(230.9478948692715, -27.621060301266635)
(238.30098072979067, -28.716503600576974)
(245.07992149727605, -29.713844549472295)
(250.98895028462357, -30.565898948342074)
(255.73491105770748, -31.225914505740054)
(259.2434150572126, -31.683329161094516)
(261.8207244275502, -31.990551168294093)
(263.81123624113513, -32.20629736577253)
(265.55934757038244, -32.38928459196354)
(267.409455487707, -32.59822968530085)
(269.705957065524, -32.891849484218206)
(272.7852848947383, -33.32740319997739)
(276.75123846547746, -33.91957447525316)
(281.44366320500177, -34.634739148414376)
(286.6881445195592, -35.43666324649772)
(292.3102678153979, -36.28911279653985)
(298.13561849876567, -37.15585382557741)
(303.9897819759107, -38.00065236064707)
(309.7074397138577, -38.79011781996247)
(315.25265764874007, -39.53130467448485)
(320.6857735539977, -40.26136157544889)
(326.0694167897482, -41.01815351465702)
(331.46621671610905, -41.83954548391167)
(336.9388026931977, -42.76340247501524)
(342.54980408113187, -43.827589479770154)
(348.3563695663139, -45.06343230394626)
(354.37160936902933, -46.44971289876245)
(360.5874230582504, -47.93990603569635)
(366.99557421690434, -49.48732423645645)
(373.5878264279184, -51.045280022751214)
(380.35594327421984, -52.567085916289095)
(387.2916883387361, -54.006054438778584)
(394.35662834053596, -55.31976693295121)
(401.3656803885029, -56.48653606456358)
(408.08930637003374, -57.490958972652614)
(414.29795826744896, -58.31763419649993)
(419.76208806306903, -58.951160275387146)
(424.2521477392144, -59.37613574859591)
(427.5386924341083, -59.57717235477186)
(429.5420290923192, -59.55804339822656)
(430.63165512743655, -59.37999856955843)
(431.2609375227224, -59.11501913119717)
(431.8832432614389, -58.83508634557245)
(432.9519393268481, -58.612181475113964)
(434.92039270221204, -58.51828578225139)
(438.23978250344044, -58.62504897023918)
(443.11655864498135, -58.967033387791155)
(449.2922663215793, -59.508347649190085)
(456.4564589661064, -60.205221305271344)
(464.298690011435, -61.01388390687031)
(472.508512890437, -61.89056500482234)
(480.7754810359849, -62.79149414996282)
(488.7933934757354, -63.67364544732831)
(496.4036807617679, -64.51988328996376)
(503.63004415425, -65.34503706718674)
(510.50745496741536, -66.16591260896169)
(517.0708845154975, -66.99931574525314)
(523.3553041127303, -67.86205230602556)
(529.3956850733472, -68.77092812124346)
(535.2270761144935, -69.74161018509241)
(540.8857777914534, -70.77134708820772)
(546.4091045951833, -71.84246929739638)
(551.8344001754515, -72.93687826331197)
(557.1990081820272, -74.0364754366081)
(562.5402722646791, -75.12316226793833)
(567.8955360731762, -76.1788402079563)
(573.3001381913612, -77.18710187893778)
(578.7714881201091, -78.1466621771634)
(584.3175573615569, -79.06419647314543)
(589.9462330425845, -79.946451303655)
(595.6654022900717, -80.80017320546314)
(601.4829522308984, -81.63210871534103)
(607.4067699919445, -82.44900437005974)
(613.447207490868, -83.25752681198087)
(619.6278176254891, -84.06391478324643)
(625.9765542566089, -84.87426437196807)
(632.5213742766119, -85.69467156799074)
(639.2902345778839, -86.5312323611595)
(646.3110920528101, -87.39004274131932)
(653.6118932126514, -88.27719754503039)
(661.173992787149, -89.19361552255532)
(668.8250477767459, -90.12314046619993)
(676.3610670281603, -91.04610023542753)
(683.5780593881099, -91.94282268970132)
(690.2720337033127, -92.79363568848464)
(696.2389988204866, -93.5788670912407)
(701.2759451922122, -94.27894118864785)
(705.3329708910327, -94.8893232918066)
(708.6780626122548, -95.43670752504164)
(711.6187689154535, -95.9516744998984)
(714.4626383602042, -96.4648048279224)
(717.5172195060817, -97.00667912065914)
(721.0900609126612, -97.6078779896541)
(725.482565032244, -98.29828223127109)
(730.7379302328935, -99.07837270951734)
(736.552341682391, -99.90911826965979)
(742.5975886284986, -100.7487099604776)
(748.5454603189779, -101.55533883074995)
(754.0677460015912, -102.28719592925594)
(758.8362349241005, -102.90247230477473)
(762.5428125315052, -103.36209892016478)
(765.2513463931205, -103.67772275423646)
(767.3535465599189, -103.905688806061)
(769.2523471751207, -104.10387236663591)
(771.3506823819471, -104.33014872695871)
(774.0514863236191, -104.64239317802688)
(777.7576931433572, -105.09848101083794)
(782.8264204827028, -105.74913479089219)
(789.1574600176633, -106.57368081871343)
(796.3877695410182, -107.51041261080292)
(804.1511700846804, -108.49713398260197)
(812.0814826805619, -109.47164874955183)
(819.812528360575, -110.3717607270938)
(826.9781281566319, -111.13527373066907)
(833.2738874133228, -111.71342668351622)
(838.7607246037954, -112.13689649319718)
(843.6333378903721, -112.46545069671107)
(848.0866263293449, -112.75890051580518)
(852.3154889770057, -113.07705717222677)
(856.5148248896464, -113.47973188772318)
(860.8795319656023, -114.02673540217022)
(865.5665687971161, -114.7620904200439)
(870.5951190839248, -115.67248610168919)
(875.9531016843392, -116.73160107895035)
(881.6284354566699, -117.91311398367169)
(887.6090392592275, -119.19070344769744)
(893.8828319503231, -120.53804810287191)
(900.437531410916, -121.92882031477617)
(907.2145293120822, -123.3352480463168)
(914.0499684635561, -124.72627771120395)
(920.7654533828919, -126.07040243443377)
(927.1825885876425, -127.33611534100224)
(933.1229785953617, -128.49190955590547)
(938.4082279236026, -129.50627820413945)
(942.862867337434, -130.34844039222168)
(946.4626075299041, -131.02512190836336)
(949.4044437460227, -131.59794768886437)
(951.9029594953544, -132.13290619532205)
(954.1727382874633, -132.6959858893337)
(956.4283636319136, -133.35317523249662)
(958.8844190382703, -134.17046268640811)
(961.7453949126742, -135.21285034879423)
(965.0003200230326, -136.52428400133127)
(968.4316397831085, -138.12852075345168)
(971.8134831457145, -140.04850497580233)
(974.9199790636634, -142.30718103903004)
(977.5252564897675, -144.9274933137817)
(979.4034443768397, -147.93238617070423)
(980.3513888432765, -151.33998781072515)
(980.4199777455724, -155.11456812564788)
(979.8193496806248, -159.18663493467628)
(978.7620962380512, -163.48617600845404)
(977.4608090074697, -167.9431791176244)
(976.1280795784976, -172.48763203283113)
(974.9764995407528, -177.04952252471747)
(974.1861373699635, -181.56347496258138)
(973.7244677758334, -185.99442175980252)
(973.4735571359835, -190.31947141348223)
(973.3152405245961, -194.51576539607606)
(973.131353015854, -198.56044518003992)
(972.8037296839392, -202.43065223782938)
(972.2142056030347, -206.10352804190023)
(971.3144576181461, -209.57110817958252)
(970.335529657574, -212.88500469770366)
(969.5783074204423, -216.11172375796568)
