(-2.447973, 0.125932)
(-14.09213487291459, 7.279832283020988)
(-19.287059468176647, 9.82276209094352)
(-20.217663210705428, 9.794253140632541)
(-19.06877987579431, 9.233626715432095)
(-17.860036241786542, 9.759571946136036)
(-18.099391373388695, 11.688839947963896)
(-20.903092225889207, 14.881026800070561)
(-26.585754013399033, 18.636231830436632)
(-34.80100532184657, 23.118722872302108)
(-43.931496925768116, 30.785753565109992)
(-51.699776037857774, 40.76781915158365)
(-54.84435731421052, 44.419120012523976)
(-52.88731299189982, 39.190700729477136)
(-50.85140663712285, 35.93114600429337)
(-52.27219901986106, 40.457097862692564)
(-57.12452810296598, 47.60064697627734)
(-64.56290479650313, 53.88661807416285)
(-73.02773642457893, 59.97214073379519)
(-81.1080147323295, 66.3650411462736)
(-87.66357106366982, 72.87653539229969)
(-91.30874054415617, 78.04958498275158)
(-90.51911731576034, 79.12669833582177)
(-88.41504695819401, 77.53007334645932)
(-92.70384887901373, 79.0011725886209)
(-102.72923105598697, 84.25049439883142)
(-110.01284999868429, 89.13438678972433)
(-113.01148704132684, 92.34539955904314)
(-116.17242084482771, 95.09992235562694)
(-120.89793281791158, 97.62371210398302)
(-126.11796462283066, 99.42298653765926)
(-130.75997680989093, 101.24262919938438)
(-133.99058498871884, 104.50592774966222)
(-137.1020138130621, 108.72897420893855)
(-142.18779161142513, 112.27578795455898)
(-146.84692530096294, 113.64023945543306)
(-147.14093622180803, 112.02567340388485)
(-146.31266471327353, 111.68021341611191)
(-149.92350743464544, 117.92583075332075)
(-155.62325693673583, 126.72035520252368)
(-158.69024551365905, 131.4211012902403)
(-160.49392281179735, 133.82304462536746)
(-163.96691485345798, 137.7155259252188)
(-168.14015802085544, 140.5765321419578)
(-171.19942171821262, 139.2316727932817)
(-173.44022883887362, 137.26187698977148)
(-176.07931397946868, 138.98373120694757)
(-181.5848951857573, 143.62249947933148)
(-190.8418365634181, 149.30628103703282)
(-197.8550272739054, 154.92480107212077)
(-198.35653301359383, 159.51673194180182)
