(-6.304742, 3.3077)
(-8.492037903018495, 6.271954217333238)
(-11.090923148922505, 9.221211057981499)
(-14.06505864965786, 12.158554885675969)
(-17.3781053171704, 15.087070064147822)
(-20.993724063405953, 18.009840957128244)
(-24.875575800310347, 20.9299519283484)
(-28.98732143982942, 23.850487341539488)
(-33.292621893909, 26.774531560432678)
(-37.75513807449493, 29.705168948759155)
(-42.338530893533026, 32.645483870250104)
(-47.006461262969125, 35.59856068863668)
(-51.722590094749066, 38.56748376765009)
(-56.45057830081869, 41.555337471021495)
(-61.15692290867679, 44.56945324801207)
(-65.83515466716922, 47.657645569328714)
(-70.4937864880544, 50.89016470779043)
(-75.1414905948609, 54.33749950573185)
(-79.78693921111726, 58.070138805487545)
(-84.438804560352, 62.1585714493921)
(-89.1057579085008, 66.67325984991002)
(-93.79445756403288, 71.62910815186216)
(-98.50530430519852, 76.8683106716108)
(-103.23748651629946, 82.19959926612673)
(-107.99019258163756, 87.43170579238073)
(-112.7626108855146, 92.3733621073436)
(-117.55392981223243, 96.83330006798613)
(-122.3636254316285, 100.6264904534015)
(-127.19982039818268, 103.75541909477799)
(-132.08058913437176, 106.43839186920432)
(-137.02455640325044, 108.90564967162754)
(-142.0503469678733, 111.38743339699455)
(-147.17658559129495, 114.11398394025237)
(-152.4218970365701, 117.31554219634789)
(-157.79578726758336, 121.18551821349035)
(-163.2420086266047, 125.65174304039583)
(-168.67547221343676, 130.52555789403462)
(-174.0109660472328, 135.6178068684053)
(-179.16327814714592, 140.73933405750628)
(-184.04719653232917, 145.70098355533617)
(-188.5776614524473, 150.31382025479655)
(-192.71921125317994, 154.46084735529294)
(-196.55708248872176, 158.20013172633568)
(-200.19452134908352, 161.6158618591397)
(-203.73477402427582, 164.79222624491962)
(-207.28108670430947, 167.81341337489025)
(-210.93670557919518, 170.7636117402663)
(-214.80202416004943, 173.7259842725972)
(-218.92041378910506, 176.76319400189863)
(-223.28262294923024, 179.91898564174)
(-227.8774290847275, 183.2363953024)
(-232.69360963989965, 186.75845909415733)
(-237.71994205904923, 190.5282131272907)
(-242.94520378647883, 194.5886935120789)
(-248.3500946380526, 198.96858482349148)
(-253.8705851293359, 203.617101017433)
(-259.4272501254306, 208.4561025731145)
(-264.94065029125323, 213.40742474025532)
(-270.3313462917206, 218.39290276857477)
(-275.5198987917492, 223.33437190779222)
(-280.4272188422987, 228.15385778140453)
(-285.015040768712, 232.79556635119943)
(-289.32355127417793, 237.24632878006818)
(-293.40183563107576, 241.49781105314335)
(-297.2989791117845, 245.54167915555746)
(-301.0640669886835, 249.369599072443)
(-304.7461845341519, 252.97323678893252)
(-308.3951579165158, 256.34721938775755)
(-312.0712509651663, 259.5278895707556)
(-315.8424432461921, 262.5824270952298)
(-319.7768952084811, 265.57873464270165)
(-323.9427673009217, 268.58471489469275)
(-328.40821997240175, 271.66827053272465)
(-333.2414136718094, 274.89730423831895)
(-338.4747661392768, 278.3245914172082)
(-343.98747235049507, 281.93805947967286)
(-349.6176774584967, 285.7082624468449)
(-355.2035261451849, 289.60575414046144)
(-360.5831630924628, 293.6010883822599)
(-365.59473298223355, 297.6648189939773)
(-370.0787553492867, 301.76747276768396)
(-374.01311806199817, 305.87801302163)
(-377.5857353754216, 309.9630126340817)
(-381.0022542106917, 313.9888426568838)
(-384.4683214889429, 317.9218741418815)
(-388.18958413130963, 321.72847814091955)
(-392.37168905892645, 325.3750257058428)
(-397.1974204582604, 328.8339383155987)
(-402.6135364415575, 332.1400997300944)
(-408.42755240176206, 335.3652431034555)
(-414.44518404133413, 338.5815778624947)
(-420.47214706273417, 341.86131343402485)
(-426.3141571684222, 345.2766592448585)
(-431.77694055290607, 348.89981983706184)
(-436.7200366308869, 352.7779461161)
(-441.1820794788866, 356.8748084991797)
(-445.23891403983987, 361.1368532678891)
(-448.96638525668175, 365.51052670381586)
(-452.440338072347, 369.94227508854806)
(-455.7366174297706, 374.3785447036735)
(-458.9291466728955, 378.76553158031004)
(-462.02640650050637, 383.04090913232557)
(-464.956864885819, 387.1319306899637)
(-467.6441172275956, 390.96521502649085)
(-470.0117589245983, 394.4673809151735)
(-471.9833853755893, 397.565047129278)
(-473.4825919793308, 400.18483244207073)
(-474.4477774950904, 402.2676415870463)
(-474.9323174550373, 403.8653374550859)
(-475.04338383746904, 405.0816991144495)
(-474.8884548409248, 406.0208011507689)
(-474.5750086639435, 406.78671814967544)
(-474.21052350506415, 407.48352469680106)
(-473.9023735990678, 408.2152597076673)
(-473.70820953876677, 409.0689018471309)
(-473.55643586737943, 410.0870852808059)
(-473.3547275671714, 411.30533183313395)
(-473.0107596204084, 412.7591633285566)
(-472.43220700935615, 414.4841015915154)
(-471.5267447162803, 416.51566844645185)
(-470.2039869276499, 418.8845062782123)
(-468.4165788775043, 421.5129824395415)
(-466.1593419399159, 424.2173403755927)
(-463.4288656900681, 426.80937437113704)
(-460.22173970314435, 429.1008787109454)
(-456.53455355432783, 430.90364767978866)
(-452.3638968188022, 432.02947556243805)
(-447.70979439369046, 432.3346136848048)
(-442.5926924897283, 431.93958880178786)
