(-1.90864, 3.238718)
(2.329451857354875, 2.896244999694186)
(7.456304950467034, 2.3940120980745436)
(13.309069059140313, 1.7575003397282265)
(19.724893963178538, 1.0121907692423897)
(26.540929442385547, 0.18356443120418553)
(33.59432527656518, -0.7028976297992332)
(40.722231245521264, -1.6217143691807108)
(47.761797129057626, -2.547404742353095)
(54.55017270697811, -3.4544877047292326)
(60.924507759086545, -4.317482211721968)
(66.72195206518676, -5.110907218744151)
(71.77965540508262, -5.809281681208626)
(75.93476755857792, -6.387124554528238)
(79.10601712700999, -6.829678808029)
(81.58697159625999, -7.171462177912428)
(83.77879043258771, -7.461135996387398)
(86.08264234425639, -7.74736281057826)
(88.8996960395292, -8.078805167609367)
(92.63112022666938, -8.50412561460507)
(97.66700391941056, -9.070934573952108)
(104.03577687331182, -9.792499404598296)
(111.33251509920328, -10.640936313377077)
(119.12672883864563, -11.585933788721098)
(126.98792833319948, -12.597180319063003)
(134.48562382442543, -13.644364392835433)
(141.18932555388415, -14.697174498471034)
(146.76550328174557, -15.728516859166982)
(151.39290674480353, -16.72829841257945)
(155.41884772972503, -17.692020059449785)
(159.19073999687456, -18.61518608465652)
(163.05599730661658, -19.49330077307818)
(167.3620334193156, -20.321868409593296)
(172.45093174103897, -21.096729934756052)
(178.43740408495538, -21.828086673621407)
(185.12857949987162, -22.54556633035236)
(192.30975390339356, -23.280175550759402)
(199.76622321312686, -24.06292098065301)
(207.2832833466773, -24.92480926584368)
(214.64623022165065, -25.896847052141894)
(221.6584194428536, -26.999611449565954)
(228.23314851906238, -28.190187714164058)
(234.32508679669021, -29.401768713560312)
(239.8889785897612, -30.56750402130773)
(244.87956821229946, -31.620543210959315)
(249.2515999783292, -32.494035856068066)
(252.96144877738746, -33.12210999888963)
(256.0598066848427, -33.49549113069427)
(258.7415700276884, -33.691438206479816)
(261.21381039280743, -33.79451625854874)
(263.6835993670829, -33.88929031920357)
(266.35800853739784, -34.060325420746786)
(269.4441094906352, -34.392186595480894)
(273.1282803825521, -34.95713693155111)
(277.45129685309223, -35.740880936855724)
(282.39143864829873, -36.69197021834832)
(287.9267453276916, -37.75881359558414)
(294.0352564507909, -38.88981988811842)
(300.6950115771164, -40.03339791550639)
(307.88286677429784, -41.13814340040022)
(315.4781434702231, -42.168055234978645)
(323.1913637443139, -43.113789968508165)
(330.71625475447905, -43.9686564902233)
(337.7465436586271, -44.72596368935858)
(343.97595761466687, -45.37902045514849)
(349.09822378050694, -45.92113567682758)
(352.8666406208541, -46.3504100811851)
(355.52102546303485, -46.70407933231993)
(357.5387660058862, -47.03848894249928)
(359.3988583735289, -47.41011380360433)
(361.5802986900836, -47.87542880751628)
(364.56208307967097, -48.4909088461163)
(368.82094586544076, -49.31270998262724)
(374.54920818141346, -50.35689674406992)
(381.3809482006866, -51.560842447870186)
(388.8852786123672, -52.852762727658416)
(396.631312105562, -54.16087321706502)
(404.18816136937784, -55.41338954972038)
(411.12493909292164, -56.53852735925491)
(417.05730150806806, -57.471545231431485)
(422.0445557283911, -58.21483484368419)
(426.3918814094156, -58.807993217962604)
(430.40707267495736, -59.29101299661675)
(434.39792364883266, -59.70388682199666)
(438.67222845485765, -60.08660733645236)
(443.5370996043595, -60.479126074883)
(449.15514776105414, -60.912679792602596)
(455.36658088148494, -61.399061420662065)
(461.9679837229172, -61.94743301325648)
(468.75594104261546, -62.56695662458087)
(475.52703759784475, -63.26679430883028)
(482.07785814586975, -64.05610812019975)
(488.2243888982936, -64.9415003865502)
(493.9999652410336, -65.90089752333438)
(499.5743531569032, -66.89422600715665)
