(-1.90864, 3.238718)
(7.239375203911308, 1.3029124503574503)
(15.50969185952473, -0.3381867861982538)
(22.977919737024365, -1.7164664930317184)
(29.719668606594322, -2.8638134535075492)
(35.81054823841871, -3.812114450990353)
(41.326168402681624, -4.593256268844737)
(46.34213886956717, -5.239125690435308)
(50.93406940925947, -5.781609499126669)
(55.1775697919426, -6.252594478283429)
(59.14824978780069, -6.683967411270194)
(62.92171916701782, -7.107615081451569)
(66.57358769977812, -7.555424272192162)
(70.17946515626566, -8.059281766856577)
(73.81494441980529, -8.651062641768094)
(77.5321722986117, -9.346387667755364)
(81.31329362733786, -10.112347810203643)
(85.12744605906417, -10.907016631717017)
(88.94376724687098, -11.688467694899574)
(92.73139484383871, -12.414774562355403)
(96.45946650304772, -13.044010796688593)
(100.09718084139709, -13.534299312039938)
(103.6421765571411, -13.86678588676093)
(107.16572267583713, -14.082221650049542)
(110.75084679727469, -14.230876552603538)
(114.48057652124334, -14.363020545120689)
(118.43793944753261, -14.528923578298757)
(122.7059631759321, -14.778855602835513)
(127.36745570647052, -15.162980715695788)
(132.45666591499264, -15.708056045890638)
(137.8984997881256, -16.388132139540822)
(143.6029121017007, -17.170052606524983)
(149.4798576315493, -18.020661056721764)
(155.4392911535027, -18.906801100009815)
(161.39116744339222, -19.79531634626777)
(167.24570223265124, -20.6531563892066)
(172.9460091329245, -21.4606318824004)
(178.49981815159873, -22.224296615032742)
(183.92238533294244, -22.953760981413787)
(189.22896672122417, -23.658635375853688)
(194.43481836071234, -24.348530192662608)
(199.55519629567544, -25.03305582615069)
(204.60553015379938, -25.72177701053419)
(209.61523002240008, -26.420581002599558)
(214.63772062359277, -27.129038151120536)
(219.7287931226966, -27.846096325946572)
(224.94423868503077, -28.570703396927122)
(230.3398484759144, -29.30180723391164)
(235.97141366066683, -30.038355706749574)
(241.8933881800821, -30.77922838693556)
(248.08596113674875, -31.5195117908903)
(254.41751790936266, -32.24858209226066)
(260.7472027180402, -32.955343475199065)
(266.93415978289806, -33.62870012385796)
(272.8375333240525, -34.25755622238978)
(278.31646756162013, -34.830815954946964)
(283.2335132100821, -35.33783038621736)
(287.58892699081537, -35.78601552610934)
(291.5649656691694, -36.20666303744293)
(295.3563678651706, -36.632702013576406)
(299.1578721988457, -37.09706154786802)
(303.1642172902209, -37.63267073367606)
(307.5701417593227, -38.272458664358766)
(312.5649938631211, -39.04826072970165)
(318.1730561964018, -39.95842053005475)
(324.2268666398632, -40.962376702103306)
(330.5481993273369, -42.01738392047271)
(336.9588283926545, -43.080696859788304)
(343.2805279696476, -44.10957019467547)
(349.3350721921478, -45.06125859975957)
(354.95146146536223, -45.89468324956265)
(360.13147661072855, -46.60861139285864)
(365.0534132423774, -47.242517562786624)
(369.903540228164, -47.837715059093895)
(374.8681264359431, -48.43551718152776)
(380.1334407335699, -49.077237229835525)
(385.88575198889913, -49.80418850376449)
(392.2986717608144, -50.65524798873526)
(399.30390228174593, -51.622729284607615)
(406.6157765696052, -52.657106155245415)
(413.9408959661332, -53.7073641498007)
(420.9858618130708, -54.722488817425486)
(427.45727545215885, -55.65146570727176)
(433.06173822513847, -56.443280368491564)
(437.52756228263934, -57.05031725552246)
(440.92091795179687, -57.47785373654674)
(443.5748729513599, -57.77295092717387)
(445.82976590604653, -57.98380822951641)
(448.02593544057453, -58.15862504568688)
(450.5037201796621, -58.345600777797834)
(453.603458748027, -58.59293482796179)
(457.6404259789275, -58.94589106126907)
(462.60762634912004, -59.41198819303103)
(468.27446594156567, -59.972556507963795)
(474.4058517874635, -60.608399350035825)
(480.76669091801307, -61.300320063215565)
(487.12189036441345, -62.029121991471484)
(493.23635715786384, -62.77560847877203)
(498.89693400222706, -63.52212674591354)
(504.12625106110943, -64.26761921006464)
(509.0904062295793, -65.02112583632662)
(513.9575281874311, -65.79182952052055)
(518.8957456144595, -66.58891315846743)
(524.0731871904592, -67.42155964598834)
(529.6579815952246, -68.29895187890428)
(535.7976188696217, -69.22808267637423)
(542.4523938249702, -70.19608056781857)
(549.4829131926366, -71.1794956458649)
(556.7488560127389, -72.15477956084733)
(564.109901325395, -73.09838396309983)
(571.4257281707229, -73.98676050295646)
(578.5560155888406, -74.79636083075118)
(585.3802121324946, -75.50952249713563)
(591.9301887033108, -76.15396316751338)
(598.3086834130971, -76.77849952691238)
(604.6188271111033, -77.432065188556)
(610.9637506465799, -78.16359376566763)
(617.4465848687764, -79.02201887147068)
