(-2.447973, 0.125932)
(-5.434191372195324, 1.9706040073485327)
(-9.001440741199938, 4.447837052933604)
(-13.075565925450856, 7.475538226720859)
(-17.582411743385098, 10.971614618675948)
(-22.447823013439663, 14.853973318764519)
(-27.597644554051573, 19.04052141695222)
(-32.95772118365783, 23.449166003204688)
(-38.45389772069547, 27.99781416748759)
(-44.01201898360149, 32.60437299976656)
(-49.557929790812906, 37.18674959000724)
(-55.01747496076672, 41.66285102817528)
(-60.31649931189996, 45.95058440423636)
(-65.39107904764045, 49.97899606565643)
(-70.29419805924707, 53.80441374357439)
(-75.15331068375977, 57.56424368122357)
(-80.09707027251373, 61.397197529560096)
(-85.25413017684426, 65.4419869395401)
(-90.75314374808656, 69.83732356211975)
(-96.71374435029703, 74.71329447768434)
(-103.0549016980492, 80.00811977695878)
(-109.49862636400675, 85.47169467099133)
(-115.75864991571497, 90.84599829936664)
(-121.54870392071906, 95.87300980166937)
(-126.58251994656423, 100.29470831748412)
(-130.57825993509846, 103.85679518161778)
(-133.50255342310297, 106.51372269020862)
(-135.69749391401325, 108.53539056828565)
(-137.53636956643874, 110.21790684485282)
(-139.39246853898874, 111.85737954891408)
(-141.63907899027268, 113.74991670947344)
(-144.64881085005067, 116.19110716211615)
(-148.60199888224622, 119.3293504850092)
(-153.223300303235, 122.96421888928066)
(-158.17135624612544, 126.84474837545916)
(-163.1048078440262, 130.7199749440735)
(-167.6822962300457, 134.33893459565223)
(-171.5624628552559, 137.45066356014917)
(-174.51775049481304, 139.88631091027045)
(-176.75671510828036, 141.7917012606948)
(-178.5923664914792, 143.38802743029834)
(-180.33771444023074, 144.89648223795731)
(-182.30576875035632, 146.538258502548)
(-184.80953921767724, 148.5345490429465)
(-188.1138943133698, 151.07497232554425)
(-192.17993104406315, 154.1499128453542)
(-196.85058312839675, 157.67225558250735)
(-201.9685197183977, 161.55471199636995)
(-207.37640996609332, 165.7099935463084)
(-212.91692302351086, 170.0508116916889)
(-218.44059272052266, 174.4920101239782)
(-223.88333732312904, 178.97158153567813)
(-229.23342208357795, 183.44171067224306)
(-234.47986947968252, 187.8547875743332)
(-239.61170198925572, 192.16320228260875)
