(-6.304742, 3.3077)
(-3.7305480182684385, 4.3877566080761765)
(-3.254719748389224, 5.995095727819588)
(-4.52907471773442, 8.028806873585117)
(-7.20543045367609, 10.38797955972765)
(-10.935604483586298, 12.97170330060207)
(-15.371414334837104, 15.679067610563258)
(-20.164677534800568, 18.4091620039661)
(-24.9680234807834, 21.06147250146495)
(-29.561536368645328, 23.597732324119228)
(-33.9903544425796, 26.10912350662345)
(-38.33266521034084, 28.70296889716443)
(-42.66543798097261, 31.485883828796975)
(-46.99486577092886, 34.5233776166989)
(-51.21874951088818, 37.81800675876151)
(-55.22571766047898, 41.3670004922191)
(-58.91073241063476, 45.162819341711845)
(-62.3548805511861, 49.05778926095123)
(-65.85107539780785, 52.744750464061255)
(-69.70373135949767, 55.907883907939464)
(-74.1919477250687, 58.261680331849895)
(-79.15453449009983, 60.047788653997735)
(-84.05687157080862, 61.95496546389226)
(-88.35250941695026, 64.68613076608364)
(-91.55865516870499, 68.8605112848334)
(-93.90884419435353, 74.15553393086216)
(-96.0877575215434, 79.65547727701444)
(-98.78711609862958, 84.43536408888095)
(-102.59934924276854, 87.70572934767412)
(-107.35482170711325, 89.71716605629705)
(-112.5309676504911, 91.20194332892639)
(-117.60329773224933, 92.89495545240578)
(-122.13244763110326, 95.40431119176918)
(-126.13821150661286, 98.65424695560978)
(-129.79450440890443, 102.33945092243174)
(-133.27535462704563, 106.15444269102416)
(-136.72844066893657, 109.86622540145048)
(-140.20022850442191, 113.520219806921)
(-143.71288636109682, 117.22868540940075)
(-147.28859296289255, 121.10376271189098)
(-150.95695613292096, 125.17336710129383)
(-154.768041680175, 129.23347787185145)
(-158.77540656609617, 133.04049445581518)
(-163.03195745629594, 136.3520663203733)
(-167.50236129689432, 139.0954622461231)
(-171.9745151181716, 141.53774801130538)
(-176.21523241322987, 143.98651734598405)
(-179.9961696131254, 146.74655282969542)
(-183.34515406633778, 149.97393907880024)
(-186.66846546669586, 153.60508279509094)
(-190.40285632290517, 157.55870231217986)
(-194.96703071950716, 161.75153606686823)
(-200.28489343692127, 166.04604343228357)
(-205.73675966125236, 170.24505246445932)
(-210.67511103517114, 174.1483379033395)
(-214.49273829936112, 177.5686508952863)
(-217.245290850071, 180.53213171558195)
(-219.53106492295504, 183.2396108776156)
(-221.96432130552824, 185.89705824354488)
(-225.1098023263513, 188.69521997025745)
(-229.0012249334744, 191.66158644993314)
(-233.3497740463252, 194.72449045459243)
(-237.86209265784694, 197.81086840928523)
(-242.27610503497405, 200.8538938524708)
(-246.5595907689918, 203.83257073623386)
(-250.78283204431656, 206.7463408087125)
(-255.0165835243041, 209.59474002471703)
(-259.3102621800251, 212.3885913186894)
(-263.6028296936949, 215.19714505850018)
(-267.79761425566664, 218.10850062771814)
(-271.797927178954, 221.21076633393483)
(-275.54098324041195, 224.57392081493197)
(-279.0890577942322, 228.20106733009612)
(-282.53325538482653, 232.07989290577007)
(-285.9646611831307, 236.19797379036012)
(-289.46390650436416, 240.48311086893077)
(-293.0839365527846, 244.70479527106912)
(-296.87316523522856, 248.60660807392648)
(-300.87960428718634, 251.9339475634046)
(-305.10367227966026, 254.64726144602756)
(-309.45392453465917, 257.1220809531267)
(-313.828440957488, 259.7812704218945)
(-318.12624988322085, 263.0401215292228)
(-322.29223121259093, 266.94782785775095)
(-326.3366169722472, 271.0317842596065)
(-330.2746419233761, 274.7794416601607)
(-334.1226473492643, 277.7007894493381)
(-337.92533260230584, 279.88343524581364)
(-341.7574714444441, 282.02756459479644)
(-345.69528779943306, 284.86290101509763)
(-349.81330866085597, 289.05795078769773)
(-354.15964598187435, 294.32829010897996)
(-358.7615406115448, 299.63656416771164)
(-363.64566457970517, 303.92489783781156)
(-368.81308630702165, 306.25887431866687)
(-374.0030359390482, 306.96663767645555)
(-378.8013958328603, 307.1157613700181)
(-382.7921094286124, 307.7831681430834)
(-385.6775345349618, 309.903229819631)
(-387.99339625326974, 313.4070846163882)
(-390.6331897395923, 317.7951759703843)
(-394.4917864726092, 322.56629045843505)
(-400.1918764634961, 327.2586362695992)
(-407.0037608301347, 331.60629587872756)
(-413.7785036605241, 335.40407227842553)
(-419.3670642560183, 338.44679425494115)
(-423.0048921417099, 340.6530755341018)
(-425.28957385637653, 342.38006387336435)
(-427.120198442972, 344.08197443777664)
(-429.3950769554241, 346.2125929091758)
(-432.68354177849744, 349.04409467627096)
(-436.7167954864249, 352.38597163234095)
(-441.09451506068467, 355.97510791918086)
(-445.4180109498452, 359.5494469103251)
(-449.45853072078165, 362.95712874451874)
(-453.3034200959099, 366.25126934552975)
