(3.039906, 2.505059)
(2.360273008951862, 3.5437509249811847)
(3.1037821733063535, 2.486673724033667)
(5.179234701213254, 0.751720607474134)
(8.495415230714935, -0.24329657206481156)
(12.849009216391526, 0.3690374876335277)
(17.657337741122674, 1.5930591952437758)
(22.490495640562603, 2.241107200421687)
(27.644427137113194, 1.75491088952018)
(33.2183536644938, -0.08635978572824875)
(38.342277718530475, -2.885155738383298)
(42.52324376457433, -5.990044926479698)
(46.72434633294954, -8.370427264681508)
(51.667731007064795, -9.351011717580072)
(56.90340676254971, -9.27832305652779)
(61.99729921866471, -8.746413768183093)
(66.94938456781102, -8.559382803419993)
(71.85218978352437, -9.0646632324711)
(76.86573870757624, -9.597774267902135)
(81.98689304996574, -9.864169142275038)
(86.88408614385546, -10.524389567613499)
(91.57470993456758, -11.616156893250329)
(96.76131146799081, -11.877450953384312)
(102.55059645965278, -11.025413787360524)
(107.95037064565824, -10.61544156588951)
(112.60857544210921, -11.287247559969163)
(117.31237922086181, -12.010955558530528)
(122.40586748734222, -12.335210656087817)
(127.46444747216992, -12.841219295899302)
(132.3053328509972, -14.065496665641017)
(137.14355489479757, -16.34879299415479)
(142.08963194616584, -18.976023104122994)
(147.09164468002544, -20.001152694577787)
(152.12628286186956, -19.226901093160723)
(157.21300979645628, -18.51410146240582)
(162.3269241988069, -18.672502530102832)
(167.394820187075, -19.278458794059325)
(172.38093397556972, -20.17437359478968)
(177.29163238163963, -21.50111997898028)
(182.18473167105637, -22.880604319190315)
(187.16107740831052, -23.506283200837824)
(192.2710082714163, -23.690758617747555)
(197.51454143091865, -24.635695122288674)
(202.80407654773816, -26.1768351543601)
(207.9900050960065, -27.11947914338939)
(213.01704366325887, -27.451990127047704)
(217.90507996739626, -28.01550068583414)
(222.72353601989872, -29.058715638995107)
(227.5686863450012, -30.40039437751399)
(232.4670760606067, -31.77097708537559)
(237.40229363811883, -32.865030877142594)
(242.37880460155182, -33.53533766837891)
(247.41076354942143, -33.75162655564989)
(252.4828143993301, -33.69776612146359)
(257.5638870071654, -33.66741657962673)
(262.6280992834528, -33.89183818359649)
(267.6581923851189, -34.511113820817606)
(272.6831640140178, -35.204092584588615)
(277.74386139116075, -35.53156424940521)
(282.8096806420425, -35.7673118454238)
(287.8304038414949, -36.39974697218663)
(292.83213473565195, -37.279846020363735)
(297.8578035454088, -38.06485269308498)
(302.8660207825896, -38.7964718870985)
(307.81521437175746, -39.6304669464632)
(312.8364465625062, -40.560405017842356)
(318.0678351496749, -41.45227951678181)
(323.382329416915, -41.80773997224419)
(328.59520579191263, -41.313114557285374)
(333.64421246741273, -41.053930197196294)
(338.5202779854827, -42.15624538124531)
(343.289345938584, -44.171464898287375)
(348.0512541316139, -46.304179635154604)
(352.9602230981642, -48.055966322882924)
(358.10154371807033, -49.205832516446065)
(363.26178642750625, -50.27364750322174)
(368.2484831571057, -51.593816921806294)
(373.1652558574377, -52.32094682037815)
(378.1303744491652, -51.84472216738477)
(383.11742110141114, -51.03375884041225)
(388.1128721285866, -50.98608543281373)
(393.2180918268057, -52.644838519739004)
(398.45270139914646, -55.83839389887269)
(403.5702313259916, -57.55727617376582)
(408.4393936782419, -56.18605685561307)
(413.3101259371213, -54.575452365191474)
(418.35101113718883, -54.84322990849126)
(423.4235972237726, -55.999156584067244)
(428.41890902356283, -57.08230400542965)
(433.3747461503916, -58.06053396611109)
(438.35210195599814, -58.94978298051254)
(443.4210454270389, -59.6382767674887)
(448.600242475728, -59.99652674471455)
(453.81547926093964, -59.89465604787571)
(458.99039678064065, -59.59075840435157)
(464.06187267549166, -59.968240872051574)
