(-2.447973, 0.125932)
(-11.206977728651289, 6.280796085181127)
(-18.45508338143977, 11.369279783459882)
(-24.398710739612973, 15.548614604560452)
(-29.24428058441841, 18.976032058207036)
(-33.19821369710362, 21.80876365412383)
(-36.466930858916115, 24.20404090203502)
(-39.256852851103424, 26.3190953116648)
(-41.77440045491307, 28.311158392737376)
(-44.22599445159257, 30.337461654976927)
(-46.81805562238945, 32.55523660810765)
(-49.757004748551246, 35.121714761853745)
(-53.24926261132547, 38.1941276259394)
(-57.499223291606015, 41.928007016846315)
(-62.56511049627804, 46.35629889542645)
(-68.26319938919015, 51.309038958617826)
(-74.38704424974918, 56.59720802251246)
(-80.73019935736205, 62.03178690320241)
(-87.08621899143569, 67.42375641677972)
(-93.24865743137694, 72.5840973793364)
(-99.05789321856247, 77.3695197802228)
(-104.56346005179951, 81.84099721123926)
(-109.87326797779771, 86.11651435235096)
(-115.09522964682348, 90.31405842619004)
(-120.3372577091433, 94.5516166553887)
(-125.70726481502365, 98.947176262579)
(-131.3043722321886, 103.60955688407525)
(-137.10492849371335, 108.519551689711)
(-142.99506627694367, 113.56387744658585)
(-148.8588326672324, 118.62707608245802)
(-154.58027474993244, 123.59368952508581)
(-160.04343961039655, 128.34825970222732)
(-165.13324696576677, 132.77609024439712)
(-169.8203258648565, 136.83729873570076)
(-174.23201969266285, 140.62879555567997)
(-178.51238779873273, 144.2620821134841)
(-182.80548953261305, 147.84865981826232)
(-187.25538424385073, 151.500030079164)
(-192.00613128199265, 155.32769430533835)
(-197.16317600017558, 159.4132574697075)
(-202.63925389314073, 163.68912118559655)
(-208.28710295898543, 168.0412347045198)
(-213.9594418924378, 172.35553233258327)
(-219.5089893882262, 176.51794837589296)
(-224.7884641410788, 180.41441714055483)
(-229.66079028308374, 183.93996645650492)
(-234.153785086629, 187.1365516833697)
(-238.4287391774209, 190.16505920511594)
(-242.65077649974916, 193.18979107254148)
(-246.98502099790338, 196.37504933644414)
(-251.59659661617317, 199.88513604762164)
(-256.6499488117823, 203.88364918971303)
(-262.2140577914869, 208.43512229689958)
(-268.1648317863071, 213.40373779247747)
(-274.3548878384482, 218.6295087943061)
(-280.63684299011527, 223.95244842024482)
(-286.86331428351366, 229.21256978815288)
(-292.88691876084846, 234.24988601588976)
(-298.576108685848, 238.92532569763017)
(-303.8877240192561, 243.21656166006971)
(-308.8092591087027, 247.14175565530084)
(-313.3282384694911, 250.71910928148003)
(-317.43218661692447, 253.96682413676362)
(-321.108628066306, 256.90310181930806)
(-324.35054667446894, 259.5492620844961)
(-327.2538568676667, 261.985414506423)
(-330.0062077503227, 264.34406383322863)
(-332.7984592780147, 266.7595487226323)
(-335.82147140632054, 269.36620783235355)
(-339.2661040908182, 272.29837982011173)
(-343.32275389350866, 275.6900950078532)
(-348.0817128984405, 279.6087755616498)
(-353.4090039530969, 283.9726179528535)
(-359.1401612538204, 288.67953191970435)
(-365.11071899695406, 293.6274272004422)
(-371.1562113788405, 298.7142135333069)
(-377.1121725958226, 303.8378006565385)
(-382.82904237259, 308.9011290131697)
(-388.25045650268055, 313.83859327578676)
(-393.3559984721096, 318.59672067777)
(-398.1253281616215, 323.1220642361773)
(-402.5381054519603, 327.36117696806605)
(-406.5739902238704, 331.26061189049375)
(-410.2160460768908, 334.7711101030507)
(-413.5229840170275, 337.9364925397007)
(-416.62772522535744, 340.8918915372294)
(-419.6663071223168, 343.7762737878494)
(-422.7747671283423, 346.7286059837729)
(-426.0891426638703, 349.8878548172124)
(-429.74530593476277, 353.392772974255)
(-433.81858998366346, 357.3036954119795)
(-438.2338407118632, 361.4860277352473)
(-442.8929163552051, 365.77539911291063)
(-447.69767514953213, 370.00743871382167)
(-452.54997533068746, 374.0177757068325)
(-457.3516751345142, 377.6420392607954)
(-462.00127102797694, 380.7511401777528)
(-466.3736649502982, 383.46361290766185)
(-470.3336541446002, 386.0040402917253)
(-473.7459974462489, 388.5974082590537)
(-476.47545369061015, 391.46870273875766)
(-478.3867817130497, 394.8429096599479)
(-479.3483328648689, 398.9352184104037)
(-479.3237233193528, 403.70103782780103)
(-478.3794330849697, 408.81527421873244)
(-476.5870572954164, 413.9388852987154)
(-474.01819108438974, 418.73282878326734)
(-470.7444295855864, 422.85806238790593)
(-466.8373665362976, 425.9757404138543)
(-462.36758327985933, 427.8895417988857)
(-457.40286415947867, 428.79690664906366)
(-452.0105145512917, 428.9627039674675)
