(-2.447973, 0.125932)
(-4.927260629884877, 2.4267729939234486)
(-8.004117091884341, 4.77736849620115)
(-11.609404001931843, 7.212506645724902)
(-15.673982975960838, 9.766975581386507)
(-20.128715629904786, 12.475563442077767)
(-24.904463579697126, 15.373058366690472)
(-29.93208844127131, 18.494248494116427)
(-35.14245183056081, 21.87392196324744)
(-40.466415363499074, 25.5468669129753)
(-45.83484065601954, 29.547871482191812)
(-51.17858932405566, 33.91172380978877)
(-56.42852298354091, 38.67321203465797)
(-61.51544640770643, 43.86659894617747)
(-66.36011128724529, 49.43323510737528)
(-70.86174917477527, 55.11557845980026)
(-74.91681575805981, 60.63043194986082)
(-78.42176672486234, 65.69459852396544)
(-81.27305776294638, 70.0248811285226)
(-83.36714456007529, 73.33808270994072)
(-84.64619569004084, 75.41253207954371)
(-85.36712205738827, 76.45017589052941)
(-85.91934354624237, 76.83130721624197)
(-86.69274210610699, 76.93684103283155)
(-88.07719968648595, 77.14769231644834)
(-90.46259823688314, 77.84477604324253)
(-94.22815083330718, 79.40121943593184)
(-99.40264290661305, 81.93435475466288)
(-105.59370885140702, 85.25409469653161)
(-112.38401948843314, 89.15212977630902)
(-119.35624563843565, 93.42015050876616)
(-126.09305812215857, 97.84984740867391)
(-132.17713381903846, 102.23291344049224)
(-137.32412578971673, 106.41480734133454)
(-141.7257367342466, 110.43346725667485)
(-145.6801569306316, 114.36988706463522)
(-149.48557665687537, 118.30506064333765)
(-153.4401861909816, 122.31998187090412)
(-157.84217581095382, 126.49564462545672)
(-162.96381262391992, 130.90545787031425)
(-168.75034212328876, 135.52714663064057)
(-174.923165363709, 140.27294081893385)
(-181.19932974416875, 145.05379650247383)
(-187.29588266365627, 149.78066974854016)
(-192.92987152115964, 154.36451662441254)
(-197.81978132950297, 158.71680558603444)
(-201.85489578625672, 162.80988048416054)
(-205.25453279411292, 166.73371466164508)
(-208.27569535073727, 170.59171303453286)
(-211.17538645379537, 174.4872805188687)
(-214.2106091009529, 178.52382203069735)
(-217.63836628987553, 182.80474248606365)
(-221.67483462499806, 187.40159253370305)
(-226.28588896866026, 192.19062811297994)
(-231.34259411685403, 196.97413083052777)
(-236.71583546333628, 201.55424231669758)
(-242.27649840186388, 205.73310420184038)
(-247.89546832619365, 209.3128581163072)
(-253.44608661735433, 212.10502190734738)
(-258.86811371740623, 214.17468131710638)
(-264.1737652730858, 215.8635341541864)
(-269.3789230112555, 217.52727421276396)
(-274.49946865877797, 219.52159528701546)
(-279.55128394251557, 222.2021911711175)
(-284.5502491026013, 225.92470280098124)
(-289.50771784527075, 230.88383751679146)
(-294.42052819298635, 236.7582209863182)
(-299.282614399596, 243.12324007808576)
(-304.0879107189477, 249.5542816606184)
(-308.8303514048892, 255.6267326024405)
(-313.5038707112684, 260.9159797720765)
(-318.10314173950366, 265.036512718095)
(-322.6309808196343, 268.0337922421582)
(-327.09525372749624, 270.2205154085351)
(-331.50390167806603, 271.91337181352606)
(-335.8648658863203, 273.4290510534314)
(-340.1860875672357, 275.08424272455136)
(-344.4753961018036, 277.1939323086903)
(-348.7311364124502, 279.9285821063416)
(-352.9350864663567, 283.20620889776114)
